word,root
يَغُرَّنَّكَ,يغر,يغرنك
تَقَلُّبُ,قلب,تقلب
ٱلْبِلَٰدِ,بلد,البلاد
مَتَٰعٌ,تاع,متاع
قَلِيلٌ,قلل,قليل
مَأْوَىٰهُمْ,اوى,ماوىاهم
لَٰكِنِ,لكن,لاكن
رَبَّهُمْ,ربهم,ربهم
نُزُلًا,نزل,نزلا
لِّلْأَبْرَارِ,برر,للابرار
لَمَن,لمن,لمن
خَٰشِعِينَ,خشع,خاشعين
ٱصْبِرُوا۟,صبر,اصبروا
وَصَابِرُوا۟,صبر,وصابروا
وَرَابِطُوا۟,ربط,ورابطوا
خَلَقَكُم,خلق,خلقكم
وَٰحِدَةٍ,وحد,واحدة
وَخَلَقَ,خلق,وخلق
زَوْجَهَا,زوج,زوجها
رِجَالًا,رجل,رجالا
وَنِسَآءً,نسء,ونساء
تَسَآءَلُونَ,سءل,تساءلون
وَٱلْأَرْحَامَ,رحم,والارحام
رَقِيبًا,رقب,رقيبا
ٱلْيَتَٰمَىٰٓ,تمى,اليتامىا
تَتَبَدَّلُوا۟,بدل,تتبدلوا
بِٱلطَّيِّبِ,طيب,بالطيب
حُوبًا,حوب,حوبا
تُقْسِطُوا۟,قسط,تقسطوا
فَٱنكِحُوا۟,نكح,فانكحوا
طَابَ,طاب,طاب
مَثْنَىٰ,ثنى,مثنىا
وَثُلَٰثَ,ثلث,وثلاث
وَرُبَٰعَ,ربع,ورباع
تَعْدِلُوا۟,عدل,تعدلوا
فَوَٰحِدَةً,فحد,فواحدة
مَلَكَتْ,لكت,ملكت
أَيْمَٰنُكُمْ,يمن,ايمانكم
أَدْنَىٰٓ,دنى,ادنىا
تَعُولُوا۟,تعل,تعولوا
صَدُقَٰتِهِنَّ,صدق,صدقاتهن
نِحْلَةً,نحل,نحلة
طِبْنَ,طبن,طبن
فَكُلُوهُ,كلو,فكلوه
هَنِيٓـًٔا,هنـ,هنيـا
مَّرِيٓـًٔا,ريـ,مريـا
تُؤْتُوا۟,توت,توتوا
ٱلسُّفَهَآءَ,فهء,السفهاء
أَمْوَٰلَكُمُ,مول,اموالكم
وَٱرْزُقُوهُمْ,رزقو,وارزقوهم
وَٱكْسُوهُمْ,كسو,واكسوهم
وَٱبْتَلُوا۟,بتل,وابتلوا
بَلَغُوا۟,بلغ,بلغوا
ٱلنِّكَاحَ,نكح,النكاح
ءَانَسْتُم,ءنس,ءانستم
رُشْدًا,رشد,رشدا
فَٱدْفَعُوٓا۟,دفع,فادفعوا
تَأْكُلُوهَآ,كلو,تاكلوها
إِسْرَافًا,سرف,اسرافا
وَبِدَارًا,بدر,وبدارا
يَكْبَرُوا۟,كبر,يكبروا
غَنِيًّا,غنا,غنيا
فَلْيَسْتَعْفِفْ,فليستعفف,فليستعفف
فَقِيرًا,فقر,فقيرا
فَلْيَأْكُلْ,يكل,فلياكل
دَفَعْتُمْ,دفع,دفعتم
فَأَشْهِدُوا۟,شهد,فاشهدوا
وَكَفَىٰ,كفى,وكفىا
حَسِيبًا,حسب,حسيبا
لِّلرِّجَالِ,رجل,للرجال
ٱلْوَٰلِدَانِ,ولد,الوالدان
وَٱلْأَقْرَبُونَ,قرب,والاقربون
وَلِلنِّسَآءِ,نسء,وللنساء
قَلَّ,قل,قل
كَثُرَ,كثر,كثر
مَّفْرُوضًا,فرض,مفروضا
ٱلْقِسْمَةَ,قسم,القسمة
وَٱلْمَسَٰكِينُ,ساك,والمساكين
فَٱرْزُقُوهُم,رزقو,فارزقوهم
وَلْيَخْشَ,يخش,وليخش
تَرَكُوا۟,ترك,تركوا
ضِعَٰفًا,ضعف,ضعافا
خَافُوا۟,خاف,خافوا
فَلْيَتَّقُوا۟,يتق,فليتقوا
وَلْيَقُولُوا۟,يقل,وليقولوا
سَدِيدًا,سدد,سديدا
أَمْوَٰلَ,مول,اموال
وَسَيَصْلَوْنَ,يصل,وسيصلون
سَعِيرًا,سعر,سعيرا
يُوصِيكُمُ,يوص,يوصيكم
أَوْلَٰدِكُمْ,ولد,اولادكم
لِلذَّكَرِ,ذكر,للذكر
حَظِّ,حظ,حظ
ٱلْأُنثَيَيْنِ,انث,الانثيين
نِسَآءً,نسء,نساء
ٱثْنَتَيْنِ,اثن,اثنتين
فَلَهُنَّ,فله,فلهن
ثُلُثَا,ثلث,ثلثا
فَلَهَا,فله,فلها
ٱلنِّصْفُ,نصف,النصف
وَلِأَبَوَيْهِ,لبو,ولابويه
لِكُلِّ,لكل,لكل
ٱلسُّدُسُ,سدس,السدس
يَكُن,يكن,يكن
وَوَرِثَهُۥٓ,ورث,وورثه
أَبَوَاهُ,بوه,ابواه
فَلِأُمِّهِ,فلم,فلامه
ٱلثُّلُثُ,ثلث,الثلث
إِخْوَةٌ,اخة,اخوة
وَصِيَّةٍ,وصة,وصية
يُوصِى,وصى,يوصى
دَيْنٍ,دين,دين
ءَابَآؤُكُمْ,ءاباو,ءاباوكم
وَأَبْنَآؤُكُمْ,بنو,وابناوكم
تَدْرُونَ,تدر,تدرون
نَفْعًا,نفع,نفعا
عَلِيمًا,علي,عليما
حَكِيمًا,حكي,حكيما
نِصْفُ,نصف,نصف
أَزْوَٰجُكُمْ,زوج,ازواجكم
فَلَكُمُ,لكم,فلكم
ٱلرُّبُعُ,ربع,الربع
تَرَكْنَ,ترك,تركن
يُوصِينَ,يوص,يوصين
تَرَكْتُمْ,ترك,تركتم
ٱلثُّمُنُ,ثمن,الثمن
تَرَكْتُم,ترك,تركتم
تُوصُونَ,توص,توصون
رَجُلٌ,رجل,رجل
يُورَثُ,ورث,يورث
كَلَٰلَةً,كلل,كلالة
ٱمْرَأَةٌ,مرا,امراة
أَخٌ,اخ,اخ
أُخْتٌ,اخت,اخت
فَلِكُلِّ,لكل,فلكل
شُرَكَآءُ,شركاء,شركاء
ٱلثُّلُثِ,ثلث,الثلث
يُوصَىٰ,وصى,يوصىا
مُضَآرٍّ,ضار,مضار
يُطِعِ,يطع,يطع
وَرَسُولَهُۥ,رسل,ورسوله
يُدْخِلْهُ,دخل,يدخله
وَذَٰلِكَ,وذل,وذالك
ٱلْفَوْزُ,فوز,الفوز
يَعْصِ,يعص,يعص
وَيَتَعَدَّ,تعد,ويتعد
حُدُودَهُۥ,حدد,حدوده
خَٰلِدًا,خلد,خالدا
وَٱلَّٰتِى,اتى,والاتى
يَأْتِينَ,يات,ياتين
ٱلْفَٰحِشَةَ,فحش,الفاحشة
نِّسَآئِكُمْ,نسي,نسايكم
فَٱسْتَشْهِدُوا۟,شهد,فاستشهدوا
شَهِدُوا۟,شهد,شهدوا
ٱلْبُيُوتِ,بيت,البيوت
يَتَوَفَّىٰهُنَّ,وفى,يتوفىاهن
وَٱلَّذَانِ,ذان,والذان
يَأْتِيَٰنِهَا,ايا,ياتيانها
فَـَٔاذُوهُمَا,ـذو,فـاذوهما
تَابَا,تبا,تابا
وَأَصْلَحَا,صلح,واصلحا
فَأَعْرِضُوا۟,عرض,فاعرضوا
عَنْهُمَآ,عنه,عنهما
تَوَّابًا,وبا,توابا
رَّحِيمًا,رحي,رحيما
ٱلتَّوْبَةُ,توب,التوبة
ٱلسُّوٓءَ,سوء,السوء
بِجَهَٰلَةٍ,جهل,بجهالة
يَتُوبُونَ,يتب,يتوبون
قَرِيبٍ,قرب,قريب
يَتُوبُ,يتب,يتوب
وَلَيْسَتِ,ولس,وليست
ٱلسَّيِّـَٔاتِ,سيـ,السيـات
أَحَدَهُمُ,احد,احدهم
تُبْتُ,تبت,تبت
يَمُوتُونَ,يمت,يموتون
أَعْتَدْنَا,عتد,اعتدنا
أَلِيمًا,يما,اليما
تَرِثُوا۟,ترث,ترثوا
كَرْهًا,كره,كرها
لِتَذْهَبُوا۟,ذهب,لتذهبوا
بِفَٰحِشَةٍ,فحش,بفاحشة
مُّبَيِّنَةٍ,بين,مبينة
وَعَاشِرُوهُنَّ,عاشرو,وعاشروهن
كَرِهْتُمُوهُنَّ,كرهتمو,كرهتموهن
فَعَسَىٰٓ,عسى,فعسىا
وَيَجْعَلَ,جعل,ويجعل
أَرَدتُّمُ,ارد,اردتم
ٱسْتِبْدَالَ,بدل,استبدال
زَوْجٍ,زوج,زوج
مَّكَانَ,كان,مكان
وَءَاتَيْتُمْ,وءت,وءاتيتم
إِحْدَىٰهُنَّ,حدى,احدىاهن
قِنطَارًا,قنطار,قنطارا
أَتَأْخُذُونَهُۥ,اتاخذونه,اتاخذونه
بُهْتَٰنًا,بهت,بهتانا
وَإِثْمًا,واث,واثما
مُّبِينًا,مبي,مبينا
تَأْخُذُونَهُۥ,خذو,تاخذونه
أَفْضَىٰ,فضى,افضىا
وَأَخَذْنَ,وخذ,واخذن
مِّيثَٰقًا,يثق,ميثاقا
غَلِيظًا,غلظ,غليظا
نَكَحَ,نكح,نكح
ءَابَآؤُكُم,ءاباو,ءاباوكم
وَمَقْتًا,ومق,ومقتا
وَسَآءَ,وسء,وساء
حُرِّمَتْ,حرم,حرمت
أُمَّهَٰتُكُمْ,مهت,امهاتكم
وَبَنَاتُكُمْ,وبن,وبناتكم
وَأَخَوَٰتُكُمْ,وخا,واخواتكم
وَعَمَّٰتُكُمْ,وعم,وعماتكم
وَخَٰلَٰتُكُمْ,وخل,وخالاتكم
وَبَنَاتُ,وبن,وبنات
ٱلْأَخِ,الخ,الاخ
ٱلْأُخْتِ,اخت,الاخت
وَأُمَّهَٰتُكُمُ,ومه,وامهاتكم
ٱلَّٰتِىٓ,اتى,الاتى
أَرْضَعْنَكُمْ,رضع,ارضعنكم
وَأَخَوَٰتُكُم,وخا,واخواتكم
ٱلرَّضَٰعَةِ,رضع,الرضاعة
وَأُمَّهَٰتُ,ومه,وامهات
وَرَبَٰٓئِبُكُمُ,ربيب,وربايبكم
ٱلَّٰتِى,اتى,الاتى
حُجُورِكُم,حجر,حجوركم
نِّسَآئِكُمُ,نسي,نسايكم
دَخَلْتُم,دخل,دخلتم
بِهِنَّ,بهن,بهن
وَحَلَٰٓئِلُ,حليل,وحلايل
أَبْنَآئِكُمُ,بني,ابنايكم
أَصْلَٰبِكُمْ,صلب,اصلابكم
تَجْمَعُوا۟,جمع,تجمعوا
ٱلْأُخْتَيْنِ,اخت,الاختين
غَفُورًا,غفر,غفورا
وَٱلْمُحْصَنَٰتُ,حصن,والمحصنات
وَأُحِلَّ,وحل,واحل
بِأَمْوَٰلِكُم,مول,باموالكم
مُّحْصِنِينَ,حصن,محصنين
مُسَٰفِحِينَ,سفح,مسافحين
ٱسْتَمْتَعْتُم,متع,استمتعتم
مِنْهُنَّ,نهن,منهن
فَـَٔاتُوهُنَّ,ـتو,فـاتوهن
أُجُورَهُنَّ,اجر,اجورهن
تَرَٰضَيْتُم,رضي,تراضيتم
ٱلْفَرِيضَةِ,فرض,الفريضة
يَسْتَطِعْ,سطع,يستطع
طَوْلًا,طول,طولا
يَنكِحَ,نكح,ينكح
ٱلْمُحْصَنَٰتِ,حصن,المحصنات
ٱلْمُؤْمِنَٰتِ,ومن,المومنات
فَمِن,فمن,فمن
أَيْمَٰنُكُم,يمن,ايمانكم
فَتَيَٰتِكُمُ,فتا,فتياتكم
بِإِيمَٰنِكُم,بيم,بايمانكم
فَٱنكِحُوهُنَّ,كحو,فانكحوهن
أَهْلِهِنَّ,اهل,اهلهن
وَءَاتُوهُنَّ,ءتو,وءاتوهن
مُحْصَنَٰتٍ,حصن,محصنات
مُسَٰفِحَٰتٍ,سفح,مسافحات
مُتَّخِذَٰتِ,تخذ,متخذات
أَخْدَانٍ,اخد,اخدان
أُحْصِنَّ,احص,احصن
أَتَيْنَ,اتن,اتين
فَعَلَيْهِنَّ,فعل,فعليهن
خَشِىَ,خشى,خشى
ٱلْعَنَتَ,عنت,العنت
لِيُبَيِّنَ,ليب,ليبين
وَيَهْدِيَكُمْ,يهد,ويهديكم
سُنَنَ,سنن,سنن
وَيَتُوبَ,يتب,ويتوب
وَيُرِيدُ,يرد,ويريد
يَتَّبِعُونَ,تبع,يتبعون
تَمِيلُوا۟,تمل,تميلوا
مَيْلًا,يلا,ميلا
عَظِيمًا,عظي,عظيما
يُخَفِّفَ,خفف,يخفف
وَخُلِقَ,خلق,وخلق
ٱلْإِنسَٰنُ,انس,الانسان
تَقْتُلُوٓا۟,قتل,تقتلوا
رَحِيمًا,رحي,رحيما
عُدْوَٰنًا,عدا,عدوانا
وَظُلْمًا,وظل,وظلما
فَسَوْفَ,فسف,فسوف
نُصْلِيهِ,نصل,نصليه
يَسِيرًا,يسر,يسيرا
تَجْتَنِبُوا۟,جنب,تجتنبوا
كَبَآئِرَ,كبير,كباير
تُنْهَوْنَ,تنه,تنهون
عَنْهُ,عنه,عنه
نُكَفِّرْ,كفر,نكفر
وَنُدْخِلْكُم,دخل,وندخلكم
مُّدْخَلًا,دخل,مدخلا
كَرِيمًا,كري,كريما
تَتَمَنَّوْا۟,تتم,تتمنوا
فَضَّلَ,فضل,فضل
بَعْضَكُمْ,بعض,بعضكم
ٱكْتَسَبُوا۟,كسب,اكتسبوا
ٱكْتَسَبْنَ,كسب,اكتسبن
وَسْـَٔلُوا۟,سـل,وسـلوا
فَضْلِهِۦٓ,فضل,فضله
مَوَٰلِىَ,ولى,موالى
عَقَدَتْ,عقد,عقدت
فَـَٔاتُوهُمْ,ـتو,فـاتوهم
نَصِيبَهُمْ,نصب,نصيبهم
ٱلرِّجَالُ,رجل,الرجال
قَوَّٰمُونَ,قوم,قوامون
وَبِمَآ,وبم,وبما
أَمْوَٰلِهِمْ,مول,اموالهم
فَٱلصَّٰلِحَٰتُ,صلح,فالصالحات
قَٰنِتَٰتٌ,قنت,قانتات
حَٰفِظَٰتٌ,حفظ,حافظات
لِّلْغَيْبِ,غيب,للغيب
حَفِظَ,حفظ,حفظ
تَخَافُونَ,تخف,تخافون
نُشُوزَهُنَّ,نشز,نشوزهن
فَعِظُوهُنَّ,عظو,فعظوهن
وَٱهْجُرُوهُنَّ,هجرو,واهجروهن
ٱلْمَضَاجِعِ,ضجع,المضاجع
وَٱضْرِبُوهُنَّ,ضربو,واضربوهن
أَطَعْنَكُمْ,اطع,اطعنكم
تَبْغُوا۟,تبغ,تبغوا
عَلِيًّا,علا,عليا
شِقَاقَ,شقق,شقاق
بَيْنِهِمَا,بين,بينهما
فَٱبْعَثُوا۟,بعث,فابعثوا
حَكَمًا,حكم,حكما
وَحَكَمًا,وحك,وحكما
أَهْلِهَآ,اهل,اهلها
يُرِيدَآ,يرد,يريدا
يُوَفِّقِ,وفق,يوفق
بَيْنَهُمَآ,بين,بينهما
خَبِيرًا,خبر,خبيرا
وَٱعْبُدُوا۟,عبد,واعبدوا
تُشْرِكُوا۟,تشر,تشركوا
إِحْسَٰنًا,احس,احسانا
وَبِذِى,بذى,وبذى
وَٱلْجَارِ,جار,والجار
ذِى,ذى,ذى
ٱلْجُنُبِ,جنب,الجنب
وَٱلصَّاحِبِ,صحب,والصاحب
بِٱلْجَنۢبِ,جنب,بالجنب
مُخْتَالًا,ختل,مختالا
فَخُورًا,فخر,فخورا
بِٱلْبُخْلِ,بخل,بالبخل
وَيَكْتُمُونَ,كتم,ويكتمون
وَأَعْتَدْنَا,عتد,واعتدنا
مُّهِينًا,مهي,مهينا
بِٱلْيَوْمِ,يوم,باليوم
يَكُنِ,يكن,يكن
قَرِينًا,قري,قرينا
فَسَآءَ,فسء,فساء
وَمَاذَا,ومذ,وماذا
وَأَنفَقُوا۟,نفق,وانفقوا
رَزَقَهُمُ,رزق,رزقهم
يَظْلِمُ,ظلم,يظلم
مِثْقَالَ,ثقل,مثقال
ذَرَّةٍ,ذرة,ذرة
تَكُ,تك,تك
يُضَٰعِفْهَا,ضعف,يضاعفها
وَيُؤْتِ,ويت,ويوت
لَّدُنْهُ,لدن,لدنه
أَجْرًا,اجر,اجرا
جِئْنَا,جين,جينا
أُمَّةٍۭ,امة,امة
بِشَهِيدٍ,شهد,بشهيد
وَجِئْنَا,وجي,وجينا
وَعَصَوُا۟,وعص,وعصوا
تُسَوَّىٰ,تسى,تسوىا
حَدِيثًا,حدث,حديثا
تَقْرَبُوا۟,قرب,تقربوا
سُكَٰرَىٰ,كرى,سكارىا
تَعْلَمُوا۟,علم,تعلموا
جُنُبًا,جنب,جنبا
عَابِرِى,عابرى,عابرى
سَبِيلٍ,سبل,سبيل
تَغْتَسِلُوا۟,غسل,تغتسلوا
مَّرْضَىٰٓ,رضى,مرضىا
جَآءَ,جاء,جاء
ٱلْغَآئِطِ,غيط,الغايط
لَٰمَسْتُمُ,لمس,لامستم
فَلَمْ,فلم,فلم
فَتَيَمَّمُوا۟,يمم,فتيمموا
صَعِيدًا,صعد,صعيدا
فَٱمْسَحُوا۟,مسح,فامسحوا
بِوُجُوهِكُمْ,وجو,بوجوهكم
وَأَيْدِيكُمْ,ويد,وايديكم
عَفُوًّا,عفا,عفوا
وَيُرِيدُونَ,يرد,ويريدون
تَضِلُّوا۟,تضل,تضلوا
ٱلسَّبِيلَ,سبل,السبيل
بِأَعْدَآئِكُمْ,بعد,باعدايكم
وَلِيًّا,ولا,وليا
نَصِيرًا,نصر,نصيرا
يُحَرِّفُونَ,حرف,يحرفون
ٱلْكَلِمَ,كلم,الكلم
مَّوَاضِعِهِۦ,وضع,مواضعه
وَٱسْمَعْ,سمع,واسمع
مُسْمَعٍ,سمع,مسمع
وَرَٰعِنَا,ورع,وراعنا
لَيًّۢا,ليا,ليا
بِأَلْسِنَتِهِمْ,سنت,بالسنتهم
وَطَعْنًا,وطع,وطعنا
وَٱنظُرْنَا,نظر,وانظرنا
وَأَقْوَمَ,وقم,واقوم
نَّطْمِسَ,طمس,نطمس
وُجُوهًا,وجو,وجوها
فَنَرُدَّهَا,نرد,فنردها
أَدْبَارِهَآ,دبر,ادبارها
نَلْعَنَهُمْ,نلع,نلعنهم
لَعَنَّآ,لعن,لعنا
أَصْحَٰبَ,صحب,اصحاب
أَمْرُ,امر,امر
مَفْعُولًا,فعل,مفعولا
يُشْرَكَ,يشر,يشرك
وَيَغْفِرُ,غفر,ويغفر
دُونَ,دون,دون
يُشْرِكْ,يشر,يشرك
ٱفْتَرَىٰٓ,فرى,افترىا
يُزَكُّونَ,يزك,يزكون
أَنفُسَهُم,نفس,انفسهم
يُزَكِّى,زكى,يزكى
فَتِيلًا,فتل,فتيلا
ٱنظُرْ,نظر,انظر
بِٱلْجِبْتِ,جبت,بالجبت
وَٱلطَّٰغُوتِ,طغت,والطاغوت
أَهْدَىٰ,هدى,اهدىا
لَعَنَهُمُ,لعن,لعنهم
يَلْعَنِ,يلع,يلعن
تَجِدَ,تجد,تجد
فَإِذًا,فذا,فاذا
يُؤْتُونَ,يوت,يوتون
نَقِيرًا,نقر,نقيرا
يَحْسُدُونَ,حسد,يحسدون
ءَاتَيْنَآ,ءتي,ءاتينا
وَءَاتَيْنَٰهُم,وءت,وءاتيناهم
مُّلْكًا,لكا,ملكا
صَدَّ,صد,صد
بِجَهَنَّمَ,جهنم,بجهنم
سَوْفَ,سوف,سوف
نُصْلِيهِمْ,نصل,نصليهم
نَضِجَتْ,نضج,نضجت
جُلُودُهُم,جلد,جلودهم
بَدَّلْنَٰهُمْ,بدل,بدلناهم
جُلُودًا,جلد,جلودا
غَيْرَهَا,غير,غيرها
لِيَذُوقُوا۟,يذق,ليذوقوا
عَزِيزًا,عزز,عزيزا
سَنُدْخِلُهُمْ,دخل,سندخلهم
أَبَدًا,ابد,ابدا
وَنُدْخِلُهُمْ,دخل,وندخلهم
ظِلًّا,ظلا,ظلا
ظَلِيلًا,ظلل,ظليلا
تُؤَدُّوا۟,تود,تودوا
ٱلْأَمَٰنَٰتِ,امن,الامانات
أَهْلِهَا,اهل,اهلها
حَكَمْتُم,حكم,حكمتم
تَحْكُمُوا۟,حكم,تحكموا
نِعِمَّا,نعم,نعما
سَمِيعًۢا,سمع,سميعا
بَصِيرًا,بصر,بصيرا
وَأُو۟لِى,ولى,واولى
تَنَٰزَعْتُمْ,نزع,تنازعتم
فَرُدُّوهُ,ردو,فردوه
تُؤْمِنُونَ,توم,تومنون
وَأَحْسَنُ,وحس,واحسن
تَأْوِيلًا,اول,تاويلا
يَزْعُمُونَ,زعم,يزعمون
يُرِيدُونَ,يرد,يريدون
يَتَحَاكَمُوٓا۟,حكم,يتحاكموا
ٱلطَّٰغُوتِ,طغت,الطاغوت
أُمِرُوٓا۟,امر,امروا
يُضِلَّهُمْ,يضل,يضلهم
ضَلَٰلًۢا,ضلل,ضلالا
ٱلرَّسُولِ,رسل,الرسول
رَأَيْتَ,ريت,رايت
ٱلْمُنَٰفِقِينَ,نفق,المنافقين
يَصُدُّونَ,يصد,يصدون
صُدُودًا,صدد,صدودا
مُّصِيبَةٌۢ,صيب,مصيبة
جَآءُوكَ,جءك,جاءوك
يَحْلِفُونَ,حلف,يحلفون
أَرَدْنَآ,ارد,اردنا
وَتَوْفِيقًا,وفق,وتوفيقا
فَأَعْرِضْ,عرض,فاعرض
وَعِظْهُمْ,وعظ,وعظهم
قَوْلًۢا,قول,قولا
بَلِيغًا,بلغ,بليغا
رَّسُولٍ,رسل,رسول
لِيُطَاعَ,يطع,ليطاع
إِذ,اذ,اذ
ظَّلَمُوٓا۟,ظلم,ظلموا
وَٱسْتَغْفَرَ,غفر,واستغفر
لَوَجَدُوا۟,وجد,لوجدوا
وَرَبِّكَ,ورب,وربك
يُحَكِّمُوكَ,حكمو,يحكموك
شَجَرَ,شجر,شجر
يَجِدُوا۟,يجد,يجدوا
حَرَجًا,حرج,حرجا
قَضَيْتَ,قضت,قضيت
وَيُسَلِّمُوا۟,سلم,ويسلموا
تَسْلِيمًا,تسل,تسليما
أَنَّا,انا,انا
كَتَبْنَا,كتب,كتبنا
أَنِ,ان,ان
ٱقْتُلُوٓا۟,قتل,اقتلوا
ٱخْرُجُوا۟,خرج,اخرجوا
دِيَٰرِكُم,دير,دياركم
فَعَلُوهُ,علو,فعلوه
يُوعَظُونَ,وعظ,يوعظون
وَأَشَدَّ,وشد,واشد
تَثْبِيتًا,ثبت,تثبيتا
وَإِذًا,وذا,واذا
لَّءَاتَيْنَٰهُم,لءت,لءاتيناهم
لَّدُنَّآ,لدن,لدنا
وَلَهَدَيْنَٰهُمْ,لهد,ولهديناهم
صِرَٰطًا,صرط,صراطا
مُّسْتَقِيمًا,سقي,مستقيما
أَنْعَمَ,نعم,انعم
وَٱلصِّدِّيقِينَ,صدق,والصديقين
وَٱلشُّهَدَآءِ,شهداء,والشهداء
وَٱلصَّٰلِحِينَ,صلح,والصالحين
وَحَسُنَ,وحس,وحسن
رَفِيقًا,رفق,رفيقا
ٱلْفَضْلُ,فضل,الفضل
حِذْرَكُمْ,حذر,حذركم
فَٱنفِرُوا۟,نفر,فانفروا
ثُبَاتٍ,ثبت,ثبات
ٱنفِرُوا۟,نفر,انفروا
لَّيُبَطِّئَنَّ,يبط,ليبطين
عَلَىَّ,على,على
أَكُن,اكن,اكن
مَّعَهُمْ,عهم,معهم
فَضْلٌ,فضل,فضل
لَيَقُولَنَّ,يقل,ليقولن
كَأَن,كان,كان
تَكُنۢ,تكن,تكن
وَبَيْنَهُۥ,وبن,وبينه
مَوَدَّةٌ,ودة,مودة
يَٰلَيْتَنِى,تنى,ياليتنى
كُنتُ,كنت,كنت
فَأَفُوزَ,ففز,فافوز
فَوْزًا,فوز,فوزا
فَلْيُقَٰتِلْ,قتل,فليقاتل
يَشْرُونَ,يشر,يشرون
يُقَٰتِلْ,قتل,يقاتل
فَيُقْتَلْ,قتل,فيقتل
يَغْلِبْ,غلب,يغلب
نُؤْتِيهِ,نوت,نوتيه
تُقَٰتِلُونَ,قتل,تقاتلون
وَٱلْمُسْتَضْعَفِينَ,ضعف,والمستضعفين
ٱلرِّجَالِ,رجل,الرجال
وَٱلنِّسَآءِ,نسء,والنساء
وَٱلْوِلْدَٰنِ,ولد,والولدان
أَخْرِجْنَا,خرج,اخرجنا
ٱلْقَرْيَةِ,قرة,القرية
ٱلظَّالِمِ,ظلم,الظالم
أَهْلُهَا,اهل,اهلها
وَٱجْعَل,جعل,واجعل
يُقَٰتِلُونَ,قتل,يقاتلون
فَقَٰتِلُوٓا۟,قتل,فقاتلوا
كَيْدَ,كيد,كيد
كُفُّوٓا۟,كفا,كفوا
أَيْدِيَكُمْ,ايد,ايديكم
يَخْشَوْنَ,يخش,يخشون
كَخَشْيَةِ,كخش,كخشية
خَشْيَةً,خشة,خشية
كَتَبْتَ,كتب,كتبت
ٱلْقِتَالَ,قتل,القتال
لَوْلَآ,لول,لولا
أَخَّرْتَنَآ,اخر,اخرتنا
وَٱلْءَاخِرَةُ,ءخر,والءاخرة
لِّمَنِ,لمن,لمن
أَيْنَمَا,اين,اينما
يُدْرِككُّمُ,يدر,يدرككم
بُرُوجٍ,برج,بروج
مُّشَيَّدَةٍ,شيد,مشيدة
تُصِبْهُمْ,تصب,تصبهم
يَقُولُوا۟,يقل,يقولوا
هَٰذِهِۦ,هذه,هاذه
عِندِكَ,عند,عندك
فَمَالِ,فمل,فمال
يَكَادُونَ,يكد,يكادون
يَفْقَهُونَ,يفق,يفقهون
أَصَابَكَ,صبك,اصابك
حَسَنَةٍ,حسن,حسنة
سَيِّئَةٍ,سية,سيية
نَّفْسِكَ,نفس,نفسك
وَأَرْسَلْنَٰكَ,وارسلناك,وارسلناك
أَطَاعَ,اطع,اطاع
حَفِيظًا,حفظ,حفيظا
طَاعَةٌ,طعة,طاعة
بَيَّتَ,بيت,بيت
طَآئِفَةٌ,طيف,طايفة
يَكْتُبُ,كتب,يكتب
يُبَيِّتُونَ,يبت,يبيتون
وَتَوَكَّلْ,وكل,وتوكل
وَكِيلًا,وكل,وكيلا
يَتَدَبَّرُونَ,دبر,يتدبرون
ٱلْقُرْءَانَ,قرء,القرءان
ٱخْتِلَٰفًا,خلف,اختلافا
أَمْرٌ,امر,امر
ٱلْأَمْنِ,امن,الامن
أَذَاعُوا۟,اذع,اذاعوا
رَدُّوهُ,رده,ردوه
وَإِلَىٰٓ,ولى,والىا
أُو۟لِى,ولى,اولى
لَعَلِمَهُ,علم,لعلمه
يَسْتَنۢبِطُونَهُۥ,يستنبطونه,يستنبطونه
لَٱتَّبَعْتُمُ,تبع,لاتبعتم
ٱلشَّيْطَٰنَ,شيط,الشيطان
فَقَٰتِلْ,قتل,فقاتل
نَفْسَكَ,نفس,نفسك
وَحَرِّضِ,حرض,وحرض
عَسَى,عسى,عسى
يَكُفَّ,يكف,يكف
بَأْسَ,باس,باس
بَأْسًا,بسا,باسا
وَأَشَدُّ,وشد,واشد
تَنكِيلًا,نكل,تنكيلا
يَشْفَعْ,شفع,يشفع
شَفَٰعَةً,شفع,شفاعة
كِفْلٌ,كفل,كفل
مُّقِيتًا,قيت,مقيتا
حُيِّيتُم,حيي,حييتم
بِتَحِيَّةٍ,بتح,بتحية
فَحَيُّوا۟,فحي,فحيوا
بِأَحْسَنَ,بحس,باحسن
مِنْهَآ,منها,منها
رُدُّوهَآ,ردو,ردوها
لَيَجْمَعَنَّكُمْ,جمع,ليجمعنكم
أَصْدَقُ,صدق,اصدق
أَرْكَسَهُم,ركس,اركسهم
كَسَبُوٓا۟,كسب,كسبوا
أَتُرِيدُونَ,ترد,اتريدون
تَهْدُوا۟,تهد,تهدوا
أَضَلَّ,اضل,اضل
يُضْلِلِ,ضلل,يضلل
فَتَكُونُونَ,تكو,فتكونون
يُهَاجِرُوا۟,هجر,يهاجروا
فَخُذُوهُمْ,خذو,فخذوهم
وَجَدتُّمُوهُمْ,جدتمو,وجدتموهم
يَصِلُونَ,يصل,يصلون
قَوْمٍۭ,قوم,قوم
وَبَيْنَهُم,وبن,وبينهم
مِّيثَٰقٌ,يثق,ميثاق
جَآءُوكُمْ,جءو,جاءوكم
